order_id,user_id,cafeteria_id,order_status,total_amount,placed_at,confirmed_at,completed_at,special_instructions
830,50,1,COMPLETED,550.0,2025-02-07 12:00:00,,,
831,44,2,COMPLETED,950.0,2025-02-13 12:00:00,,,
832,14,2,COMPLETED,400.0,2025-02-23 12:00:00,,,
833,52,2,COMPLETED,350.0,2025-02-14 12:00:00,,,
834,6,2,COMPLETED,1050.0,2025-02-08 12:00:00,,,
835,31,1,COMPLETED,2750.0,2025-02-12 12:00:00,,,
836,50,3,COMPLETED,2300.0,2025-02-03 12:00:00,,,
837,3,2,COMPLETED,950.0,2025-02-20 12:00:00,,,
838,48,2,COMPLETED,450.0,2025-02-09 12:00:00,,,
839,42,1,COMPLETED,900.0,2025-02-22 12:00:00,,,
840,14,3,COMPLETED,1000.0,2025-02-18 12:00:00,,,
841,25,1,COMPLETED,3800.0,2025-02-05 12:00:00,,,
842,1,2,COMPLETED,1500.0,2025-02-06 12:00:00,,,
843,10,2,COMPLETED,950.0,2025-02-19 12:00:00,,,
844,26,2,COMPLETED,2600.0,2025-02-18 12:00:00,,,
845,25,3,COMPLETED,450.0,2025-02-12 12:00:00,,,
846,16,1,COMPLETED,1100.0,2025-02-16 12:00:00,,,
847,45,3,COMPLETED,1700.0,2025-02-07 12:00:00,,,
848,10,1,COMPLETED,450.0,2025-02-14 12:00:00,,,
849,34,3,COMPLETED,1200.0,2025-02-05 12:00:00,,,
850,1,1,COMPLETED,950.0,2025-02-22 12:00:00,,,
851,27,1,COMPLETED,2750.0,2025-02-20 12:00:00,,,
852,24,3,COMPLETED,700.0,2025-02-08 12:00:00,,,
853,36,3,COMPLETED,2100.0,2025-02-02 12:00:00,,,
854,13,2,COMPLETED,1500.0,2025-02-02 12:00:00,,,
855,36,2,COMPLETED,2650.0,2025-02-20 12:00:00,,,
856,15,1,COMPLETED,950.0,2025-02-22 12:00:00,,,
857,47,2,COMPLETED,950.0,2025-02-15 12:00:00,,,
858,32,3,COMPLETED,1200.0,2025-02-24 12:00:00,,,
859,18,3,COMPLETED,500.0,2025-01-30 12:00:00,,,
860,17,2,COMPLETED,950.0,2025-02-21 12:00:00,,,
861,35,1,COMPLETED,2750.0,2025-02-14 12:00:00,,,
862,18,3,COMPLETED,1000.0,2025-02-02 12:00:00,,,
863,49,2,COMPLETED,600.0,2025-02-06 12:00:00,,,
864,47,3,COMPLETED,1950.0,2025-01-29 12:00:00,,,
865,2,1,COMPLETED,1100.0,2025-02-24 12:00:00,,,
866,60,3,COMPLETED,600.0,2025-02-20 12:00:00,,,
867,31,1,COMPLETED,1550.0,2025-02-02 12:00:00,,,
868,50,1,COMPLETED,900.0,2025-01-30 12:00:00,,,
869,54,1,COMPLETED,450.0,2025-01-29 12:00:00,,,
870,30,1,COMPLETED,4100.0,2025-02-04 12:00:00,,,
871,15,2,COMPLETED,1050.0,2025-02-22 12:00:00,,,
872,56,3,COMPLETED,1700.0,2025-02-07 12:00:00,,,
873,3,2,COMPLETED,900.0,2025-02-08 12:00:00,,,
874,54,3,COMPLETED,1250.0,2025-02-12 12:00:00,,,
875,14,2,COMPLETED,1150.0,2025-02-25 12:00:00,,,
876,29,2,COMPLETED,1600.0,2025-02-11 12:00:00,,,
877,11,3,COMPLETED,850.0,2025-02-06 12:00:00,,,
878,1,1,COMPLETED,450.0,2025-02-09 12:00:00,,,
879,37,1,COMPLETED,1550.0,2025-02-10 12:00:00,,,
880,37,2,COMPLETED,1600.0,2025-02-12 12:00:00,,,
881,23,3,COMPLETED,1200.0,2025-02-18 12:00:00,,,
882,8,2,COMPLETED,1050.0,2025-02-20 12:00:00,,,
883,17,1,COMPLETED,450.0,2025-02-14 12:00:00,,,
884,9,3,COMPLETED,1000.0,2025-02-22 12:00:00,,,
885,11,2,COMPLETED,950.0,2025-01-28 12:00:00,,,
886,44,3,COMPLETED,1950.0,2025-02-17 12:00:00,,,
887,24,3,COMPLETED,1800.0,2025-02-25 12:00:00,,,
888,29,2,COMPLETED,1600.0,2025-02-13 12:00:00,,,
889,34,3,COMPLETED,1200.0,2025-02-19 12:00:00,,,
890,8,3,COMPLETED,1300.0,2025-01-29 12:00:00,,,
891,39,1,COMPLETED,1550.0,2025-02-03 12:00:00,,,
892,45,3,COMPLETED,2400.0,2025-02-15 12:00:00,,,
893,11,3,COMPLETED,1400.0,2025-02-16 12:00:00,,,
894,35,3,COMPLETED,1200.0,2025-02-24 12:00:00,,,
895,14,1,COMPLETED,450.0,2025-02-18 12:00:00,,,
896,39,1,COMPLETED,2850.0,2025-02-13 12:00:00,,,
897,36,3,COMPLETED,1800.0,2025-02-14 12:00:00,,,
898,44,2,COMPLETED,1550.0,2025-01-29 12:00:00,,,
899,11,1,COMPLETED,950.0,2025-02-25 12:00:00,,,
900,33,1,COMPLETED,2550.0,2025-02-15 12:00:00,,,
901,16,1,COMPLETED,950.0,2025-02-07 12:00:00,,,
902,19,1,COMPLETED,1100.0,2025-02-18 12:00:00,,,
903,8,3,COMPLETED,1400.0,2025-02-26 12:00:00,,,
904,52,1,COMPLETED,600.0,2025-02-12 12:00:00,,,
905,33,1,COMPLETED,2850.0,2025-02-13 12:00:00,,,
906,11,2,COMPLETED,1150.0,2025-02-08 12:00:00,,,
907,32,2,COMPLETED,1600.0,2025-02-17 12:00:00,,,
908,49,2,COMPLETED,500.0,2025-02-16 12:00:00,,,
909,19,1,COMPLETED,950.0,2025-02-02 12:00:00,,,
910,29,1,COMPLETED,4100.0,2025-01-30 12:00:00,,,
911,26,1,COMPLETED,2750.0,2025-02-20 12:00:00,,,
912,25,2,COMPLETED,2650.0,2025-02-15 12:00:00,,,
913,24,2,COMPLETED,1900.0,2025-02-19 12:00:00,,,
914,46,3,COMPLETED,1700.0,2025-02-02 12:00:00,,,
915,49,2,COMPLETED,1450.0,2025-02-01 12:00:00,,,
916,39,2,COMPLETED,2600.0,2025-02-18 12:00:00,,,
917,2,1,COMPLETED,1200.0,2025-02-10 12:00:00,,,
918,7,1,COMPLETED,2350.0,2025-02-05 12:00:00,,,
919,10,2,COMPLETED,400.0,2025-02-16 12:00:00,,,
920,48,3,COMPLETED,1700.0,2025-02-13 12:00:00,,,
921,58,1,COMPLETED,400.0,2025-02-03 12:00:00,,,
922,12,3,COMPLETED,1600.0,2025-02-02 12:00:00,,,
923,47,1,COMPLETED,900.0,2025-02-03 12:00:00,,,
924,3,2,COMPLETED,900.0,2025-02-03 12:00:00,,,
925,29,3,COMPLETED,450.0,2025-02-17 12:00:00,,,
926,38,1,COMPLETED,1850.0,2025-01-29 12:00:00,,,
927,12,3,COMPLETED,1100.0,2025-02-01 12:00:00,,,
928,38,1,COMPLETED,1550.0,2025-02-21 12:00:00,,,
929,48,1,COMPLETED,450.0,2025-02-25 12:00:00,,,
930,29,2,COMPLETED,2650.0,2025-02-15 12:00:00,,,
931,6,2,COMPLETED,950.0,2025-01-30 12:00:00,,,
932,4,2,COMPLETED,2250.0,2025-02-05 12:00:00,,,
933,14,3,COMPLETED,1400.0,2025-02-03 12:00:00,,,
934,27,1,COMPLETED,1550.0,2025-02-06 12:00:00,,,
935,54,2,COMPLETED,500.0,2025-02-13 12:00:00,,,
936,42,1,COMPLETED,550.0,2025-02-21 12:00:00,,,
937,44,1,COMPLETED,600.0,2025-02-02 12:00:00,,,
938,5,1,COMPLETED,450.0,2025-02-18 12:00:00,,,
939,23,1,COMPLETED,1550.0,2025-02-07 12:00:00,,,
940,2,3,COMPLETED,500.0,2025-02-03 12:00:00,,,
941,40,2,COMPLETED,1900.0,2025-02-15 12:00:00,,,
942,34,2,COMPLETED,2600.0,2025-02-17 12:00:00,,,
943,32,1,COMPLETED,2750.0,2025-02-01 12:00:00,,,
944,30,1,COMPLETED,2850.0,2025-02-09 12:00:00,,,
945,32,3,COMPLETED,450.0,2025-02-19 12:00:00,,,
946,37,1,COMPLETED,1550.0,2025-01-30 12:00:00,,,
947,5,3,COMPLETED,850.0,2025-02-25 12:00:00,,,
948,57,2,COMPLETED,450.0,2025-02-15 12:00:00,,,
949,50,1,COMPLETED,400.0,2025-02-25 12:00:00,,,
950,19,3,COMPLETED,1300.0,2025-01-29 12:00:00,,,
951,32,1,COMPLETED,1550.0,2025-02-11 12:00:00,,,
952,11,3,COMPLETED,1300.0,2025-02-14 12:00:00,,,
953,22,2,COMPLETED,4050.0,2025-02-07 12:00:00,,,
954,25,2,COMPLETED,2950.0,2025-02-22 12:00:00,,,
955,22,1,COMPLETED,1550.0,2025-01-28 12:00:00,,,
956,26,3,COMPLETED,1300.0,2025-02-08 12:00:00,,,
957,46,3,COMPLETED,1850.0,2025-02-19 12:00:00,,,
958,24,3,COMPLETED,700.0,2025-01-28 12:00:00,,,
959,60,1,COMPLETED,550.0,2025-02-17 12:00:00,,,
960,52,1,COMPLETED,1700.0,2025-02-02 12:00:00,,,
961,34,2,COMPLETED,3750.0,2025-01-30 12:00:00,,,
962,9,2,COMPLETED,400.0,2025-02-09 12:00:00,,,
963,6,2,COMPLETED,1150.0,2025-01-30 12:00:00,,,
964,48,1,COMPLETED,450.0,2025-02-02 12:00:00,,,
965,55,2,COMPLETED,450.0,2025-02-17 12:00:00,,,
966,35,1,COMPLETED,2550.0,2025-02-25 12:00:00,,,
967,50,2,COMPLETED,1700.0,2025-01-31 12:00:00,,,
968,40,2,COMPLETED,2600.0,2025-02-26 12:00:00,,,
969,19,1,COMPLETED,1200.0,2025-02-10 12:00:00,,,
970,31,1,COMPLETED,2550.0,2025-02-25 12:00:00,,,
971,27,2,COMPLETED,1600.0,2025-02-11 12:00:00,,,
972,24,1,COMPLETED,1850.0,2025-02-24 12:00:00,,,
973,24,1,COMPLETED,2550.0,2025-02-11 12:00:00,,,
974,9,2,COMPLETED,1150.0,2025-02-12 12:00:00,,,
975,12,2,COMPLETED,1500.0,2025-02-04 12:00:00,,,
976,47,1,COMPLETED,400.0,2025-01-30 12:00:00,,,
977,26,2,COMPLETED,1900.0,2025-02-17 12:00:00,,,
978,19,3,COMPLETED,1600.0,2025-02-08 12:00:00,,,
979,9,1,COMPLETED,1200.0,2025-02-02 12:00:00,,,
980,46,3,COMPLETED,450.0,2025-02-23 12:00:00,,,
981,56,3,COMPLETED,2250.0,2025-02-02 12:00:00,,,
982,28,1,COMPLETED,1850.0,2025-02-20 12:00:00,,,
983,32,1,COMPLETED,2550.0,2025-02-12 12:00:00,,,
984,42,1,COMPLETED,450.0,2025-02-09 12:00:00,,,
985,3,1,COMPLETED,1100.0,2025-02-18 12:00:00,,,
986,38,1,COMPLETED,2750.0,2025-02-07 12:00:00,,,
987,17,3,COMPLETED,1600.0,2025-02-07 12:00:00,,,
988,53,2,COMPLETED,500.0,2025-02-20 12:00:00,,,
989,59,1,COMPLETED,600.0,2025-02-17 12:00:00,,,
990,32,1,COMPLETED,600.0,2025-02-11 12:00:00,,,
991,2,1,COMPLETED,450.0,2025-02-11 12:00:00,,,
992,24,1,COMPLETED,1550.0,2025-02-16 12:00:00,,,
993,15,3,COMPLETED,1000.0,2025-02-11 12:00:00,,,
994,53,3,COMPLETED,2250.0,2025-02-02 12:00:00,,,
995,10,3,COMPLETED,1900.0,2025-02-07 12:00:00,,,
996,58,2,COMPLETED,1600.0,2025-02-08 12:00:00,,,
997,10,3,COMPLETED,500.0,2025-01-30 12:00:00,,,
998,13,1,COMPLETED,950.0,2025-02-10 12:00:00,,,
999,52,1,COMPLETED,2150.0,2025-02-05 12:00:00,,,
1000,60,3,COMPLETED,650.0,2025-02-22 12:00:00,,,
1001,20,2,COMPLETED,2150.0,2025-01-29 12:00:00,,,
1002,53,3,COMPLETED,2450.0,2025-02-04 12:00:00,,,
1003,27,3,COMPLETED,2400.0,2025-01-31 12:00:00,,,
1004,47,1,COMPLETED,450.0,2025-02-21 12:00:00,,,
1005,37,1,COMPLETED,1550.0,2025-02-09 12:00:00,,,
1006,42,2,COMPLETED,950.0,2025-02-06 12:00:00,,,
1007,37,3,COMPLETED,2400.0,2025-02-15 12:00:00,,,
1008,9,1,COMPLETED,1100.0,2025-02-26 12:00:00,,,
1009,1,1,COMPLETED,1100.0,2025-02-14 12:00:00,,,
1010,60,3,COMPLETED,650.0,2025-02-25 12:00:00,,,
1011,53,2,COMPLETED,950.0,2025-02-17 12:00:00,,,
1012,15,2,COMPLETED,1150.0,2025-02-25 12:00:00,,,
1013,23,1,COMPLETED,2550.0,2025-02-08 12:00:00,,,
1014,32,3,COMPLETED,1300.0,2025-02-03 12:00:00,,,
1015,50,1,COMPLETED,900.0,2025-01-28 12:00:00,,,
1016,45,2,COMPLETED,450.0,2025-02-11 12:00:00,,,
1017,3,1,COMPLETED,450.0,2025-02-15 12:00:00,,,
1018,50,2,COMPLETED,450.0,2025-02-14 12:00:00,,,
1019,4,2,COMPLETED,950.0,2025-02-22 12:00:00,,,
1020,28,3,COMPLETED,1500.0,2025-02-23 12:00:00,,,
1021,57,3,COMPLETED,1950.0,2025-02-22 12:00:00,,,
1022,11,2,COMPLETED,400.0,2025-02-05 12:00:00,,,
1023,16,3,COMPLETED,1400.0,2025-01-30 12:00:00,,,
1024,8,1,COMPLETED,450.0,2025-02-13 12:00:00,,,
1025,32,2,COMPLETED,1750.0,2025-02-03 12:00:00,,,
1026,23,3,COMPLETED,700.0,2025-01-30 12:00:00,,,
1027,10,3,COMPLETED,1400.0,2025-02-21 12:00:00,,,
1028,26,1,COMPLETED,3100.0,2025-02-03 12:00:00,,,
1029,8,1,COMPLETED,450.0,2025-02-08 12:00:00,,,
1030,28,3,COMPLETED,1200.0,2025-02-10 12:00:00,,,
1031,15,2,COMPLETED,900.0,2025-02-12 12:00:00,,,
1032,5,2,COMPLETED,900.0,2025-02-19 12:00:00,,,
1033,38,2,COMPLETED,2650.0,2025-02-02 12:00:00,,,
1034,3,3,COMPLETED,1600.0,2025-02-06 12:00:00,,,
1035,56,1,COMPLETED,400.0,2025-02-14 12:00:00,,,
1036,41,2,COMPLETED,950.0,2025-02-06 12:00:00,,,
1037,11,2,COMPLETED,2050.0,2025-02-09 12:00:00,,,
1038,18,2,COMPLETED,1050.0,2025-02-15 12:00:00,,,
1039,26,2,COMPLETED,2650.0,2025-02-18 12:00:00,,,
1040,17,2,COMPLETED,1150.0,2025-02-11 12:00:00,,,
1041,37,1,COMPLETED,1300.0,2025-02-05 12:00:00,,,
1042,42,3,COMPLETED,2400.0,2025-01-28 12:00:00,,,
1043,32,3,COMPLETED,1200.0,2025-02-16 12:00:00,,,
1044,34,2,COMPLETED,1900.0,2025-02-08 12:00:00,,,
1045,43,3,COMPLETED,1650.0,2025-02-26 12:00:00,,,
1046,8,3,COMPLETED,1600.0,2025-02-03 12:00:00,,,
1047,21,2,COMPLETED,3750.0,2025-02-07 12:00:00,,,
1048,48,1,COMPLETED,550.0,2025-02-11 12:00:00,,,
1049,1,3,COMPLETED,1400.0,2025-02-16 12:00:00,,,
1050,37,1,COMPLETED,1550.0,2025-02-21 12:00:00,,,
1051,41,3,COMPLETED,1700.0,2025-02-03 12:00:00,,,
1052,54,2,COMPLETED,450.0,2025-02-16 12:00:00,,,
1053,25,3,COMPLETED,450.0,2025-02-01 12:00:00,,,
1054,19,2,COMPLETED,1150.0,2025-02-20 12:00:00,,,
1055,48,3,COMPLETED,1850.0,2025-02-16 12:00:00,,,
1056,2,3,COMPLETED,1000.0,2025-02-08 12:00:00,,,
1057,24,2,COMPLETED,3700.0,2025-02-01 12:00:00,,,
1058,2,2,COMPLETED,400.0,2025-02-12 12:00:00,,,
1059,28,3,COMPLETED,450.0,2025-02-20 12:00:00,,,
1060,7,3,COMPLETED,1600.0,2025-02-03 12:00:00,,,
1061,2,2,COMPLETED,1050.0,2025-02-11 12:00:00,,,
1062,56,3,COMPLETED,1700.0,2025-02-11 12:00:00,,,
1063,50,3,COMPLETED,2250.0,2025-02-06 12:00:00,,,
1064,43,2,COMPLETED,600.0,2025-02-26 12:00:00,,,
1065,42,2,COMPLETED,950.0,2025-02-24 12:00:00,,,
1066,3,2,COMPLETED,400.0,2025-02-07 12:00:00,,,
1067,19,3,COMPLETED,1300.0,2025-02-17 12:00:00,,,
1068,17,1,COMPLETED,1200.0,2025-02-13 12:00:00,,,
1069,9,1,COMPLETED,1100.0,2025-02-26 12:00:00,,,
1070,31,1,COMPLETED,1550.0,2025-02-16 12:00:00,,,
1071,43,1,COMPLETED,400.0,2025-02-19 12:00:00,,,
1072,37,2,COMPLETED,2650.0,2025-02-13 12:00:00,,,
1073,41,1,COMPLETED,900.0,2025-02-25 12:00:00,,,
1074,11,2,COMPLETED,950.0,2025-02-09 12:00:00,,,
1075,37,1,COMPLETED,2550.0,2025-02-02 12:00:00,,,
1076,59,3,COMPLETED,1650.0,2025-02-13 12:00:00,,,
1077,29,2,COMPLETED,3700.0,2025-02-06 12:00:00,,,
1078,14,3,COMPLETED,1600.0,2025-02-08 12:00:00,,,
1079,42,2,COMPLETED,600.0,2025-02-03 12:00:00,,,
1080,2,2,COMPLETED,900.0,2025-02-16 12:00:00,,,
1081,11,3,COMPLETED,1900.0,2025-02-08 12:00:00,,,
1082,50,3,COMPLETED,1700.0,2025-02-17 12:00:00,,,
1083,32,2,COMPLETED,2600.0,2025-02-14 12:00:00,,,
1084,59,2,COMPLETED,600.0,2025-02-16 12:00:00,,,
1085,36,3,COMPLETED,1500.0,2025-02-13 12:00:00,,,
1086,15,2,COMPLETED,950.0,2025-02-24 12:00:00,,,
1087,35,2,COMPLETED,1900.0,2025-02-09 12:00:00,,,
1088,11,3,COMPLETED,1300.0,2025-02-24 12:00:00,,,
1089,49,3,COMPLETED,2550.0,2025-02-15 12:00:00,,,
1090,50,3,COMPLETED,2300.0,2025-01-30 12:00:00,,,
1091,9,2,COMPLETED,900.0,2025-02-15 12:00:00,,,
1092,12,3,COMPLETED,850.0,2025-02-17 12:00:00,,,
1093,55,1,COMPLETED,900.0,2025-01-29 12:00:00,,,
1094,21,1,COMPLETED,2850.0,2025-02-26 12:00:00,,,
1095,8,1,COMPLETED,850.0,2025-02-15 12:00:00,,,
1096,4,3,COMPLETED,500.0,2025-02-02 12:00:00,,,
1097,52,1,COMPLETED,550.0,2025-02-05 12:00:00,,,
1098,23,2,COMPLETED,3700.0,2025-02-10 12:00:00,,,
1099,24,3,COMPLETED,1200.0,2025-02-01 12:00:00,,,
1100,41,1,COMPLETED,400.0,2025-02-24 12:00:00,,,
1101,44,2,COMPLETED,600.0,2025-02-13 12:00:00,,,
1102,6,2,COMPLETED,900.0,2025-02-14 12:00:00,,,
1103,48,2,COMPLETED,350.0,2025-02-14 12:00:00,,,
1104,31,2,COMPLETED,1600.0,2025-02-13 12:00:00,,,
1105,37,2,COMPLETED,1600.0,2025-02-01 12:00:00,,,
1106,33,2,COMPLETED,3000.0,2025-01-28 12:00:00,,,
1107,29,3,COMPLETED,1500.0,2025-02-22 12:00:00,,,
1108,60,3,COMPLETED,1950.0,2025-02-03 12:00:00,,,
1109,6,2,COMPLETED,2050.0,2025-02-04 12:00:00,,,
1110,39,3,COMPLETED,1200.0,2025-02-17 12:00:00,,,
1111,21,3,COMPLETED,1300.0,2025-02-12 12:00:00,,,
1112,45,2,COMPLETED,1550.0,2025-01-29 12:00:00,,,
1113,3,3,COMPLETED,1400.0,2025-02-04 12:00:00,,,
1114,4,2,COMPLETED,1050.0,2025-02-21 12:00:00,,,
1115,60,3,COMPLETED,1800.0,2025-02-08 12:00:00,,,
1116,52,1,COMPLETED,550.0,2025-02-23 12:00:00,,,
1117,52,1,COMPLETED,400.0,2025-02-23 12:00:00,,,
1118,36,1,COMPLETED,2850.0,2025-02-13 12:00:00,,,
1119,43,2,COMPLETED,1700.0,2025-02-03 12:00:00,,,
1120,6,1,COMPLETED,1200.0,2025-01-29 12:00:00,,,
1121,60,3,COMPLETED,1950.0,2025-02-19 12:00:00,,,
1122,13,3,COMPLETED,1400.0,2025-02-16 12:00:00,,,
1123,46,1,COMPLETED,550.0,2025-02-21 12:00:00,,,
1124,19,3,COMPLETED,1450.0,2025-02-04 12:00:00,,,
1125,43,2,COMPLETED,600.0,2025-02-22 12:00:00,,,
1126,1,3,COMPLETED,1400.0,2025-02-13 12:00:00,,,
1127,41,1,COMPLETED,450.0,2025-01-30 12:00:00,,,
1128,26,3,COMPLETED,1050.0,2025-02-01 12:00:00,,,
1129,6,2,COMPLETED,1150.0,2025-02-15 12:00:00,,,
1130,45,3,COMPLETED,1650.0,2025-02-09 12:00:00,,,
1131,11,2,COMPLETED,2050.0,2025-02-06 12:00:00,,,
1132,6,1,COMPLETED,450.0,2025-02-13 12:00:00,,,
1133,17,1,COMPLETED,1200.0,2025-02-26 12:00:00,,,
1134,57,2,COMPLETED,600.0,2025-02-01 12:00:00,,,
1135,43,1,COMPLETED,400.0,2025-02-01 12:00:00,,,
1136,54,2,COMPLETED,600.0,2025-01-28 12:00:00,,,
1137,16,2,COMPLETED,1150.0,2025-01-29 12:00:00,,,
1138,17,2,COMPLETED,2250.0,2025-01-30 12:00:00,,,
1139,10,1,COMPLETED,450.0,2025-02-03 12:00:00,,,
1140,4,3,COMPLETED,850.0,2025-02-19 12:00:00,,,
1141,30,3,COMPLETED,1800.0,2025-02-08 12:00:00,,,
1142,9,3,COMPLETED,1400.0,2025-02-20 12:00:00,,,
1143,55,3,COMPLETED,1650.0,2025-02-23 12:00:00,,,
1144,16,2,COMPLETED,1050.0,2025-01-31 12:00:00,,,
1145,56,2,COMPLETED,450.0,2025-02-19 12:00:00,,,
1146,55,2,COMPLETED,600.0,2025-02-11 12:00:00,,,
1147,30,2,COMPLETED,2600.0,2025-02-01 12:00:00,,,
1148,1,3,COMPLETED,850.0,2025-02-02 12:00:00,,,
1149,57,2,COMPLETED,950.0,2025-02-06 12:00:00,,,
1150,58,1,COMPLETED,600.0,2025-02-10 12:00:00,,,
1151,5,2,COMPLETED,2250.0,2025-02-04 12:00:00,,,
1152,3,2,COMPLETED,1150.0,2025-02-21 12:00:00,,,
1153,54,2,COMPLETED,350.0,2025-02-16 12:00:00,,,
1154,38,3,COMPLETED,1200.0,2025-02-22 12:00:00,,,
1155,44,2,COMPLETED,350.0,2025-02-12 12:00:00,,,
1156,33,1,COMPLETED,2850.0,2025-02-10 12:00:00,,,
1157,60,1,COMPLETED,450.0,2025-02-25 12:00:00,,,
1158,3,1,COMPLETED,1100.0,2025-02-02 12:00:00,,,
1159,41,3,COMPLETED,750.0,2025-02-22 12:00:00,,,
1160,3,1,COMPLETED,850.0,2025-02-07 12:00:00,,,
1161,56,1,COMPLETED,1650.0,2025-02-05 12:00:00,,,
1162,3,1,COMPLETED,2100.0,2025-02-03 12:00:00,,,
1163,36,3,COMPLETED,700.0,2025-02-23 12:00:00,,,
1164,48,1,COMPLETED,900.0,2025-02-02 12:00:00,,,
1165,59,3,COMPLETED,1850.0,2025-02-17 12:00:00,,,
1166,9,3,COMPLETED,1400.0,2025-02-03 12:00:00,,,
1167,21,1,COMPLETED,1850.0,2025-02-22 12:00:00,,,
1168,34,2,COMPLETED,2650.0,2025-01-30 12:00:00,,,
1169,37,3,COMPLETED,700.0,2025-02-26 12:00:00,,,
1170,1,1,COMPLETED,1100.0,2025-02-24 12:00:00,,,
1171,54,2,COMPLETED,450.0,2025-02-02 12:00:00,,,
1172,13,2,COMPLETED,900.0,2025-02-11 12:00:00,,,
1173,57,2,COMPLETED,350.0,2025-02-25 12:00:00,,,
1174,30,3,COMPLETED,2100.0,2025-02-08 12:00:00,,,
1175,1,1,COMPLETED,850.0,2025-02-23 12:00:00,,,
1176,6,2,COMPLETED,2000.0,2025-02-04 12:00:00,,,
1177,47,2,COMPLETED,350.0,2025-02-18 12:00:00,,,
1178,48,3,COMPLETED,1950.0,2025-01-28 12:00:00,,,
1179,3,2,COMPLETED,900.0,2025-02-18 12:00:00,,,
1180,21,3,COMPLETED,1200.0,2025-02-04 12:00:00,,,
1181,56,1,COMPLETED,2150.0,2025-02-03 12:00:00,,,
1182,54,3,COMPLETED,1800.0,2025-02-09 12:00:00,,,
1183,20,3,COMPLETED,1300.0,2025-02-17 12:00:00,,,
1184,45,3,COMPLETED,2400.0,2025-02-15 12:00:00,,,
1185,54,1,COMPLETED,900.0,2025-01-30 12:00:00,,,
1186,9,3,COMPLETED,1600.0,2025-02-08 12:00:00,,,
1187,8,3,COMPLETED,1300.0,2025-02-25 12:00:00,,,
1188,52,2,COMPLETED,500.0,2025-02-21 12:00:00,,,
1189,54,2,COMPLETED,450.0,2025-02-03 12:00:00,,,
1190,11,3,COMPLETED,1300.0,2025-02-01 12:00:00,,,
1191,30,3,COMPLETED,2400.0,2025-02-09 12:00:00,,,
1192,44,3,COMPLETED,1800.0,2025-02-19 12:00:00,,,
1193,54,2,COMPLETED,950.0,2025-02-22 12:00:00,,,
1194,1,3,COMPLETED,850.0,2025-02-25 12:00:00,,,
1195,47,1,COMPLETED,900.0,2025-02-11 12:00:00,,,
1196,48,3,COMPLETED,2400.0,2025-02-13 12:00:00,,,
1197,44,3,COMPLETED,1800.0,2025-02-23 12:00:00,,,
1198,6,2,COMPLETED,1150.0,2025-02-17 12:00:00,,,
1199,52,3,COMPLETED,1950.0,2025-02-26 12:00:00,,,
1200,53,2,COMPLETED,500.0,2025-02-03 12:00:00,,,
1201,39,3,COMPLETED,1800.0,2025-02-24 12:00:00,,,
1202,20,1,COMPLETED,450.0,2025-02-14 12:00:00,,,
1203,57,2,COMPLETED,1550.0,2025-02-03 12:00:00,,,
1204,53,3,COMPLETED,1850.0,2025-02-25 12:00:00,,,
1205,54,1,COMPLETED,450.0,2025-02-16 12:00:00,,,
1206,22,1,COMPLETED,2750.0,2025-02-10 12:00:00,,,
1207,13,3,COMPLETED,1300.0,2025-02-19 12:00:00,,,
1208,29,3,COMPLETED,2400.0,2025-02-09 12:00:00,,,
1209,45,1,COMPLETED,550.0,2025-02-16 12:00:00,,,
1210,41,1,COMPLETED,550.0,2025-02-25 12:00:00,,,
1211,30,2,COMPLETED,2600.0,2025-02-23 12:00:00,,,
1212,32,1,COMPLETED,1300.0,2025-02-08 12:00:00,,,
1213,49,3,COMPLETED,1850.0,2025-02-25 12:00:00,,,
1214,5,3,COMPLETED,1000.0,2025-02-18 12:00:00,,,
1215,7,1,COMPLETED,850.0,2025-02-06 12:00:00,,,
1216,53,2,COMPLETED,500.0,2025-02-08 12:00:00,,,
1217,33,1,COMPLETED,1850.0,2025-02-16 12:00:00,,,
1218,18,1,COMPLETED,450.0,2025-01-31 12:00:00,,,
1219,39,2,COMPLETED,2600.0,2025-02-16 12:00:00,,,
1220,36,3,COMPLETED,1300.0,2025-02-01 12:00:00,,,
1221,8,3,COMPLETED,500.0,2025-02-21 12:00:00,,,
1222,30,3,COMPLETED,1800.0,2025-02-03 12:00:00,,,
1223,28,1,COMPLETED,2550.0,2025-01-30 12:00:00,,,
1224,51,3,COMPLETED,2250.0,2025-02-07 12:00:00,,,
1225,19,1,COMPLETED,1200.0,2025-02-19 12:00:00,,,
1226,34,1,COMPLETED,1550.0,2025-02-17 12:00:00,,,
1227,33,1,COMPLETED,2850.0,2025-02-17 12:00:00,,,
1228,30,1,COMPLETED,1550.0,2025-02-13 12:00:00,,,
1229,45,3,COMPLETED,1700.0,2025-02-17 12:00:00,,,
1230,18,3,COMPLETED,1450.0,2025-01-28 12:00:00,,,
1231,34,3,COMPLETED,1500.0,2025-02-13 12:00:00,,,
1232,55,1,COMPLETED,550.0,2025-02-10 12:00:00,,,
1233,25,3,COMPLETED,1800.0,2025-02-13 12:00:00,,,
1234,39,2,COMPLETED,2950.0,2025-02-20 12:00:00,,,
1235,2,2,COMPLETED,1150.0,2025-02-13 12:00:00,,,
1236,6,2,COMPLETED,400.0,2025-02-21 12:00:00,,,
